"Date","Coal_percentage","Cogeneration_percentage","Combined_Cycle_percentage","Gas_percentage","Hydro_percentage","Hydroeolian_percentage","Non_Renewable_Waste_percentage","Nuclear_percentage","Other_Renewables_percentage","Solar_photovoltaic_percentage","Pumped_storage_percentage","Renewable_Waste_percentage","Thermal_Solar_percentage","Wind_percentage"
"2019-05-26 00:00:00",0.0174025,0.131042,0.160797,0.0215777,0.094302,0.000188636,0.0100251,0.197044,0.0157734,0.0534547,0.00356551,0.00274757,0.0485855,0.243495
"2019-05-27 00:00:00",0.0233651,0.123551,0.240923,0.0225016,0.0909034,0.000064003,0.0092452,0.178087,0.0146391,0.0469332,0.000792391,0.00255768,0.0408182,0.205618
"2019-05-28 00:00:00",0.0244346,0.116936,0.205351,0.0213694,0.0787098,0.000139326,0.00836728,0.167084,0.0135743,0.04537,0.00203055,0.00240666,0.0412165,0.273011
"2019-05-29 00:00:00",0.0248383,0.117964,0.211741,0.024324,0.0799393,0.00000288814,0.00735593,0.168344,0.0134609,0.0478764,0.000397177,0.00217356,0.0433332,0.25825
"2019-05-30 00:00:00",0.0260448,0.122393,0.278755,0.0227746,0.0844694,0.00000327139,0.00767304,0.176601,0.0135057,0.051115,0.00144119,0.00234295,0.0459472,0.166934
"2019-05-31 00:00:00",0.0263735,0.12277,0.297681,0.0258991,0.0946865,0.00000292066,0.00774547,0.177329,0.0139909,0.0510717,0.00744184,0.00234127,0.0447619,0.127905
"2019-06-01 00:00:00",0.0264822,0.12706,0.288863,0.0266903,0.0887201,0.0000240313,0.00819158,0.189578,0.0150199,0.0539113,0.00383051,0.00242478,0.0495759,0.119628
"2019-06-02 00:00:00",0.0248107,0.123787,0.278821,0.024259,0.0815215,0.0000201116,0.008546,0.189659,0.0147222,0.05167,0.00216778,0.00270321,0.0481003,0.149212
"2019-06-03 00:00:00",0.0381435,0.120187,0.3183,0.0234366,0.0864051,0.0000806818,0.00775837,0.172374,0.0129318,0.0453772,0.0032221,0.00252819,0.0407944,0.128462
"2019-06-04 00:00:00",0.0359563,0.111434,0.270278,0.0222009,0.0703599,0.000159375,0.00708244,0.160381,0.0124651,0.0426604,0.000978056,0.00208811,0.0339168,0.230039
"2019-06-05 00:00:00",0.037548,0.115108,0.230638,0.0211323,0.0793022,0.000151244,0.0079967,0.166325,0.0129293,0.0399258,0.00127607,0.00293983,0.0314771,0.253251
"2019-06-06 00:00:00",0.0306213,0.115564,0.212141,0.0221736,0.0766888,0.000130253,0.00789382,0.176171,0.0132435,0.0453705,0.00337913,0.00334783,0.0377836,0.255491
"2019-06-07 00:00:00",0.0256116,0.115961,0.206627,0.0232951,0.083248,0.0000892504,0.00709388,0.182152,0.0132452,0.0452613,0.00559299,0.00386575,0.0392142,0.248742
"2019-06-08 00:00:00",0.0166422,0.124966,0.254551,0.0220368,0.077415,0.0000976509,0.00827558,0.216746,0.0149655,0.0477904,0.000213264,0.00441919,0.0393076,0.172574
"2019-06-09 00:00:00",0.0179203,0.128299,0.21799,0.0201078,0.0820371,0.000131131,0.00899937,0.253777,0.0152321,0.0490614,0.00156437,0.00435268,0.0436092,0.156919
"2019-06-10 00:00:00",0.0167223,0.123296,0.205087,0.0211091,0.0732498,0.000118897,0.0084375,0.247596,0.0134314,0.0493653,0.000557379,0.00382672,0.0447995,0.192402
"2019-06-11 00:00:00",0.0235833,0.121293,0.207193,0.0227766,0.0783553,0.000131049,0.00844106,0.240174,0.0119162,0.0407671,0.00237423,0.00366431,0.0408298,0.198502
"2019-06-12 00:00:00",0.0252763,0.124652,0.25858,0.0248655,0.0808853,0.0000949476,0.00866287,0.246282,0.0130248,0.0488989,0.0012524,0.00371334,0.04324,0.120572
"2019-06-13 00:00:00",0.0230248,0.121667,0.24276,0.0264824,0.0640844,0.0000579853,0.00863648,0.241523,0.0133568,0.043562,0.00091884,0.00384125,0.0347694,0.175315
"2019-06-14 00:00:00",0.0249255,0.122075,0.253178,0.0252233,0.0697437,0.0000243212,0.00872913,0.241841,0.0141948,0.0450712,0.00278165,0.00412532,0.0315707,0.156516
"2019-06-15 00:00:00",0.0222701,0.127036,0.202886,0.0224223,0.0605896,0.0000362815,0.00965597,0.258848,0.0144042,0.00000196617,0.0000343524,0.00453327,0.0159564,0.261325
