"Date","Coal_value","Coal_percentage","Cogeneration_value","Cogeneration_percentage","Combined_Cycle_value","Combined_Cycle_percentage","Gas_value","Gas_percentage","Hydro_value","Hydro_percentage","Hydroeolian_value","Hydroeolian_percentage","Non_Renewable_Waste_value","Non_Renewable_Waste_percentage","Nuclear_value","Nuclear_percentage","Other_Renewables_value","Other_Renewables_percentage","Solar_photovoltaic_value","Solar_photovoltaic_percentage","Pumped_storage_value","Pumped_storage_percentage","Renewable_Waste_value","Renewable_Waste_percentage","Thermal_Solar_value","Thermal_Solar_percentage","Wind_value","Wind_percentage"
"2019-03-27 00:00:00",21192.1,0.0301104,85781.1,0.12188,65689.2,0.0933331,18027.2,0.0256136,49260.6,0.0699909,37.772,0.0000536675,6700.98,0.00952094,170348,0.242035,10056.7,0.0142888,32201.5,0.0457528,5391.88,0.00766094,2498.71,0.00355024,20766.8,0.029506,215862,0.306703
"2019-03-28 00:00:00",30663.9,0.0423882,87140.3,0.120458,98407.1,0.136033,18663.4,0.0257993,60620.8,0.0837991,12.846,0.0000177577,6205.67,0.00857841,170359,0.235496,9933.26,0.0137312,32248.5,0.0445787,10767.5,0.0148845,2409.46,0.00333071,22869.7,0.031614,173104,0.23929
"2019-03-29 00:00:00",33729.1,0.0474922,88628.9,0.124794,111156,0.156513,17545.8,0.0247053,72619.9,0.102252,5.116,0.00000720358,6602.67,0.00929688,170332,0.239835,9298.14,0.0130922,29204.4,0.0411213,6519.17,0.00917932,2535.1,0.00356954,19768.7,0.0278353,142258,0.200306
"2019-03-30 00:00:00",30254.7,0.0469605,83291.5,0.129283,110276,0.171168,16720.9,0.0259538,50638.6,0.0785999,16.464,0.000025555,6539.16,0.0101499,170365,0.264436,9121.67,0.0141584,28295.7,0.0439198,2917.43,0.00452836,2606.26,0.00404537,15369.1,0.0238556,117845,0.182916
"2019-03-31 00:00:00",37682.1,0.065433,77300.6,0.134228,112423,0.195217,14986.7,0.0260236,61880.8,0.107453,17.455,0.0000303097,6122.75,0.0106318,163299,0.28356,8376.26,0.0145449,13894.1,0.0241264,448.127,0.000778149,2482.96,0.00431154,5853.28,0.0101639,71120.8,0.123498
"2019-04-01 00:00:00",46882.8,0.0704289,82565.7,0.124033,178671,0.268405,17948.8,0.0269633,86710.5,0.130259,10.135,0.0000152251,6684.99,0.0100424,170031,0.255426,8592.93,0.0129086,16948.9,0.0254611,7861.97,0.0118105,2515.96,0.00377956,2890.38,0.00434202,37360.9,0.0561248
"2019-04-02 00:00:00",46589.2,0.0699803,82731.8,0.124269,160748,0.241455,18129.4,0.0272317,83164.9,0.12492,35.533,0.0000533732,6650.97,0.00999024,169915,0.255225,8772.95,0.0131776,23759.2,0.0356881,3195.31,0.00479959,2645,0.00397298,10442.6,0.0156856,48966.2,0.0735508
"2019-04-03 00:00:00",34424.9,0.0506325,83925.8,0.123439,90131.4,0.132566,17540.9,0.0257993,65400.9,0.0961923,13.161,0.0000193573,6627.11,0.00974721,170139,0.250241,8607.08,0.0126594,26209.1,0.0385486,1280.66,0.0018836,2718.81,0.00399885,19180.8,0.0282113,153699,0.226061
"2019-04-04 00:00:00",35359.1,0.0499003,86226,0.121686,130192,0.183733,17347.3,0.0244813,62710.2,0.0884994,25.924,0.0000365851,6784.96,0.00957525,160321,0.226252,9005.65,0.0127092,31145.1,0.0439533,2717.86,0.00383557,2692.3,0.0037995,23520.9,0.0331938,140546,0.198344
"2019-04-05 00:00:00",37828.8,0.0540923,86830.5,0.124161,107790,0.154132,17210.4,0.0246095,73535.2,0.10515,39.517,0.0000565064,6435.19,0.00920185,144302,0.206341,9090.82,0.0129992,15039.6,0.0215055,3070.68,0.00439084,2506.28,0.00358379,5319.13,0.00760596,190339,0.27217
"2019-04-06 00:00:00",32388.2,0.04873,82434.9,0.124029,41854,0.062972,15344.8,0.0230872,55856.4,0.0840395,54.593,0.0000821386,6454.62,0.00971138,137285,0.206554,9030.15,0.0135864,18381.6,0.0276563,3398.95,0.00511394,2562.25,0.00385507,2708.51,0.00407513,256891,0.386508
"2019-04-07 00:00:00",29481,0.0471646,80770.5,0.129219,52608.7,0.0841651,15049.5,0.0240766,50757.5,0.0812033,24.053,0.0000384807,6238.12,0.00997993,143809,0.230069,8683.58,0.0138923,19233.6,0.0307705,2073.96,0.00331799,2351.25,0.0037616,1268.1,0.00202874,212718,0.340312
"2019-04-08 00:00:00",26037,0.0376946,85949,0.124431,125026,0.181003,17384,0.0251674,59284.3,0.0858276,29.392,0.0000425516,6739.66,0.0097572,144537,0.209251,8948.56,0.0129551,18574,0.0268902,5696.4,0.00824685,2707.14,0.0039192,3570.92,0.00516972,186254,0.269645
"2019-04-09 00:00:00",22779.4,0.0320527,85693.5,0.120579,94680.7,0.133224,17164.3,0.0241517,55846.6,0.0785812,28.084,0.0000395167,6940,0.00976521,144528,0.203363,9568.73,0.0134641,21895.5,0.030809,1439.28,0.0020252,2792.88,0.00392984,7110.3,0.0100048,240220,0.338011
"2019-04-10 00:00:00",36845.8,0.05168,87037.6,0.122079,108751,0.152535,14573.2,0.0204404,57950.7,0.0812818,47.766,0.0000669967,6548.54,0.009185,144545,0.202739,9650.58,0.0135359,22916.8,0.0321432,446.909,0.000626836,2699.98,0.00378699,12268.7,0.0172081,208678,0.292692
"2019-04-11 00:00:00",36375,0.0508508,88672.2,0.12396,127957,0.178879,14319.7,0.0200184,66323.7,0.0927179,92.126,0.000128788,6708.84,0.00937869,144520,0.202032,9804.17,0.0137058,29489.6,0.0412253,1901.89,0.00265877,2680.5,0.00374724,20258.8,0.028321,166225,0.232376
"2019-04-12 00:00:00",41901.1,0.0607688,89482.2,0.129775,120370,0.174572,14524.5,0.0210647,65634.6,0.0951893,100.298,0.000145461,6868,0.00996061,143906,0.208706,10734,0.0155674,33643.4,0.0487928,2855.8,0.00414175,2783.11,0.00403632,25460.1,0.0369245,131253,0.190355
"2019-04-13 00:00:00",39854.6,0.0669008,84607.9,0.142025,107033,0.179669,12724.8,0.0213601,56056.4,0.0940977,71.3,0.000119686,7049.19,0.011833,143850,0.24147,10888.3,0.0182774,33494.9,0.0562253,934.189,0.00156815,2782.65,0.00467102,24461.2,0.0410612,71917.3,0.120722
"2019-04-14 00:00:00",35607.9,0.0622306,80290.6,0.140321,86133.2,0.150532,14593.2,0.025504,49512.1,0.0865305,28.702,0.0000501614,7245.05,0.0126619,143683,0.25111,9537.62,0.0166685,28512,0.0498294,2258.39,0.0039469,2756.84,0.00481802,18554.2,0.0324265,93479.6,0.163371
"2019-04-15 00:00:00",37944.7,0.0569958,83417.5,0.125299,90178.7,0.135455,16052.4,0.0241119,59450.4,0.0892989,34.26,0.0000514611,7031.65,0.0105621,143441,0.215459,9397.97,0.0141165,25109.3,0.0377161,3395.44,0.00510021,2514.34,0.00377673,12660.9,0.0190176,175117,0.263039
"2019-04-16 00:00:00",40880.3,0.0609679,85251.5,0.127142,147304,0.219686,17304.5,0.0258076,67173,0.10018,12.525,0.0000186795,7021.08,0.0104711,143715,0.214333,9531.9,0.0142156,31452,0.0469067,3076.65,0.00458844,2550.92,0.00380438,21649,0.0322868,93599.6,0.139592
"2019-04-17 00:00:00",18999.4,0.0271089,83375.9,0.118963,84192,0.120127,17348.7,0.0247536,75126.8,0.107193,25.307,0.0000361087,7090.62,0.0101171,143578,0.204861,9616.57,0.0137212,19282.2,0.0275123,8172.95,0.0116614,2710.86,0.00386793,3939.44,0.0056209,227397,0.324456
"2019-04-18 00:00:00",16758.7,0.0269555,83383.4,0.134118,122256,0.196642,13598.3,0.0218721,72748.3,0.117012,67.725,0.000108932,6880.9,0.0110675,163937,0.263683,10220.1,0.0164384,10851.3,0.0174538,3256,0.00523709,2731.23,0.00439303,1291.57,0.00207742,113738,0.182942
"2019-04-19 00:00:00",17769.8,0.0287077,77674.9,0.125487,69945.6,0.113,12394.3,0.0200234,51486.2,0.0831777,76.674,0.00012387,6001.95,0.00969636,168464,0.272159,10798.5,0.0174454,12728.5,0.0205634,4072.67,0.00657955,2650.19,0.00428147,3514.37,0.00567758,181412,0.293078
"2019-04-20 00:00:00",16437.4,0.0256442,73429.6,0.114558,56956.8,0.0888589,14638.4,0.0228376,48578.5,0.0757879,85.227,0.000132964,5707.67,0.0089046,168451,0.262803,10422.1,0.0162596,15102.2,0.023561,860.682,0.00134276,2692.85,0.00420115,1374.97,0.00214511,226242,0.352963
"2019-04-21 00:00:00",9908.55,0.0173219,74082.3,0.129509,78936.4,0.137995,14283.9,0.0249708,57292.9,0.100158,75.419,0.000131846,6008.38,0.0105037,168383,0.294364,9871.38,0.017257,12536.1,0.0219153,10682.9,0.0186757,2673.46,0.00467369,5122.22,0.00895457,122166,0.213569
"2019-04-22 00:00:00",17188,0.0282633,80797.6,0.132861,127181,0.209133,16746.2,0.027537,58267.1,0.0958125,26.075,0.0000428768,5948.77,0.00978195,168156,0.276511,9069.44,0.0149135,19274.6,0.0316945,5914.61,0.00972578,2612.07,0.00429521,10672.1,0.0175489,86282.7,0.14188
"2019-04-23 00:00:00",18935.1,0.0284301,82988.6,0.124603,90089,0.135264,17036.1,0.0255788,60092.3,0.0902254,39.511,0.0000593237,5242.26,0.00787098,167778,0.251909,8895.51,0.0133562,17294.9,0.0259674,8444.16,0.0126785,2505.61,0.00376204,4701.33,0.00705881,181982,0.273236
"2019-04-24 00:00:00",17966.2,0.0246726,82970.4,0.113942,47783.3,0.06562,17328,0.0237962,59195.3,0.0812919,48.82,0.0000670437,5065.77,0.00695674,167825,0.230471,8117.21,0.0111472,17851.4,0.024515,6400.97,0.00879034,2331.75,0.00320216,2375.66,0.00326246,292922,0.402265
"2019-04-25 00:00:00",19246.2,0.0263067,78193.4,0.106879,47499,0.0649241,16212.2,0.0221597,61237.8,0.0837031,42.887,0.0000586202,5175.5,0.00707415,167502,0.22895,8119.33,0.0110979,20829.6,0.0284709,4858.19,0.00664044,2356.34,0.00322077,5274.76,0.00720982,295061,0.403305
"2019-04-26 00:00:00",18413,0.0261447,85277.5,0.121086,92713.5,0.131645,12886.2,0.0182972,72762.6,0.103316,71.4,0.000101381,5435.84,0.00771838,161728,0.229639,8859.59,0.0125798,31794.2,0.0451447,7482.04,0.0106238,2428.06,0.00344762,21374.7,0.0303501,183045,0.259907
"2019-04-27 00:00:00",16220.5,0.0269274,82466.1,0.136901,92647.2,0.153803,12624.4,0.0209577,71665.2,0.118971,90.929,0.00015095,5667.42,0.00940843,145744,0.241948,7989.51,0.0132633,34053.7,0.0565323,6593.97,0.0109466,2635.48,0.00437513,28721.5,0.0476803,95256.7,0.158135
"2019-04-28 00:00:00",15908.3,0.0269138,81159,0.137305,75444.3,0.127637,13650.5,0.023094,63891.8,0.108093,71.346,0.000120704,5833.66,0.00986944,145952,0.246923,7664.57,0.012967,33499.2,0.0566743,1169.85,0.00197916,2603.64,0.00440486,28145.1,0.0476161,116090,0.196401
"2019-04-29 00:00:00",33398.1,0.0513508,84975.5,0.130653,143003,0.219872,15673,0.0240978,79309.2,0.121941,72.775,0.000111894,5598.24,0.00860749,145953,0.224407,7868.45,0.012098,31104.1,0.0478237,7706.54,0.0118491,2447.79,0.00376357,25452.6,0.0391343,67830,0.104291
"2019-04-30 00:00:00",31613.5,0.048971,85814.1,0.132931,139190,0.215613,15443,0.0239221,79044,0.122443,106.905,0.000165602,5574.31,0.0086349,145687,0.225677,7873.38,0.0121963,31509.2,0.0488095,8246.92,0.0127749,2456.13,0.00380468,25983.8,0.0402504,67012.8,0.103806
"2019-05-01 00:00:00",19856.4,0.0336777,79507.7,0.13485,76215.9,0.129267,13562.8,0.0230034,65790.8,0.111586,103.044,0.00017477,5775.94,0.00979637,145512,0.246798,8012.48,0.0135897,29861.4,0.0506469,1676.43,0.00284334,2536.64,0.00430231,24942.4,0.042304,116245,0.19716
"2019-05-02 00:00:00",18277.9,0.0268309,83095.2,0.121979,92142.1,0.13526,15508.3,0.0227653,60145.9,0.0882909,92.26,0.000135433,5163.06,0.0075791,145423,0.213474,7885.35,0.0115753,30165.8,0.0442818,1532.65,0.00224985,1592.61,0.00233787,23766.9,0.0348885,196433,0.288353
"2019-05-03 00:00:00",18101.3,0.0265892,85132.4,0.125052,110659,0.162548,17217,0.0252902,62890.1,0.0923797,51.871,0.0000761937,4996.52,0.00733941,145360,0.21352,8059.5,0.0118387,27128.4,0.0398491,7871.84,0.011563,1623.13,0.00238422,24535.2,0.03604,167152,0.245531
"2019-05-04 00:00:00",14779.8,0.0231955,79899,0.125394,85072.4,0.133513,16538.5,0.0259556,61320.9,0.0962374,34.73,0.0000545054,5068.88,0.00795512,145298,0.228031,8005.41,0.0125637,32281.9,0.0506634,5983.3,0.00939022,1656.62,0.00259991,22518.7,0.035341,158726,0.249105
"2019-05-05 00:00:00",10901.1,0.017531,75248.2,0.121013,65845.3,0.105891,13599.5,0.0218705,54024.6,0.0868815,33.908,0.0000545302,5069.53,0.00815273,145172,0.233463,7864.92,0.0126482,33167.4,0.0533392,4857.81,0.00781224,1666.43,0.00267992,23420.7,0.0376647,180949,0.290999
"2019-05-06 00:00:00",11063,0.0172623,83664.8,0.130547,171677,0.267879,16145.9,0.0251935,73665.2,0.114944,50.679,0.0000790776,4803.04,0.00749447,145046,0.226324,7983.41,0.012457,31259.3,0.0487758,14037.5,0.0219036,1590.29,0.00248143,18929.2,0.0295364,60961.4,0.0951218
"2019-05-07 00:00:00",12470.3,0.0179034,82159.8,0.117956,162999,0.234016,15805.3,0.0226915,64011.3,0.0919001,79.557,0.000114219,4754.67,0.0068262,144884,0.208008,8268.97,0.0118716,27550.2,0.0395535,10525.9,0.0151118,1586.01,0.00227701,16382.8,0.0235206,145053,0.20825
"2019-05-08 00:00:00",10967.2,0.0149337,78979.1,0.107543,67903,0.0924613,14356.1,0.0195482,54963.7,0.0748423,86.242,0.000117433,4874.27,0.00663713,144700,0.197033,8210.9,0.0111805,20354.1,0.0277155,3122.71,0.00425209,1606.25,0.00218717,5493.63,0.0074805,318777,0.434068
"2019-05-09 00:00:00",12201.5,0.017204,82079.9,0.115732,109824,0.154851,15650.6,0.0220672,63183.3,0.0890881,69.757,0.0000983569,4799.19,0.00676682,144820,0.204195,8557.73,0.0120663,22038.6,0.0310742,3586.4,0.00505679,1550.72,0.00218651,3783.96,0.00533536,237077,0.334277
"2019-05-10 00:00:00",11956.4,0.0172785,82580.9,0.11934,120592,0.174271,14346.4,0.0207324,72405.1,0.104635,74.394,0.000107509,4626.97,0.00668657,126775,0.183206,8778.58,0.0126862,28533.9,0.0412351,7626.51,0.0110213,1559.67,0.00225393,16490.6,0.0238311,195633,0.282715
"2019-05-11 00:00:00",10374,0.016393,80677.9,0.127487,127441,0.201382,14372.5,0.0227114,64702.8,0.102243,84.68,0.000133811,4706.7,0.00743752,121237,0.191578,8823.9,0.0139435,33025.3,0.0521866,4555.88,0.00719919,1481.79,0.00234152,27395.3,0.04329,133953,0.211673
"2019-05-12 00:00:00",10441.4,0.0168628,76588.3,0.123689,65069.3,0.105086,14269.4,0.0230449,55055.5,0.0889141,17.833,0.0000288001,5036.85,0.00813446,121566,0.196327,8565.15,0.0138326,34278.7,0.0553598,3476.49,0.00561449,1714.14,0.00276832,30405.8,0.049105,192714,0.311232
"2019-05-13 00:00:00",11600.9,0.01681,82736.2,0.119887,125244,0.181482,17434.4,0.0252629,60718.2,0.0879824,32.323,0.0000468369,4758.96,0.00689586,121584,0.176179,8938.16,0.0129516,34212.1,0.0495743,2773.09,0.00401829,1578.24,0.00228691,31023.2,0.0449534,187484,0.27167
"2019-05-14 00:00:00",17490.6,0.0263016,83265.3,0.125211,165747,0.249243,17440.9,0.026227,64041.9,0.0963036,75.624,0.00011372,4861.04,0.00730984,121106,0.182115,9539.7,0.0143454,34388.8,0.0517125,9762.04,0.0146798,1490.43,0.00224125,30671.9,0.0461231,105118,0.158073
"2019-05-15 00:00:00",12563.5,0.0189638,82129.4,0.123969,178769,0.269841,17504.8,0.0264224,69272.6,0.104563,57.423,0.0000866765,5258.35,0.00793716,120873,0.182451,9949.92,0.0150188,32993,0.0498009,7353.13,0.0110991,1500.1,0.00226431,29476.7,0.0444933,94796.4,0.143089
"2019-05-16 00:00:00",12143.7,0.0181933,83622.9,0.125281,158682,0.237733,17663.1,0.0264624,62899.4,0.094234,26.648,0.0000399232,5589.63,0.00837421,121006,0.181287,10144.6,0.0151983,30982.8,0.0464175,2310.29,0.00346121,1457.76,0.00218397,26597.3,0.0398472,134355,0.201287
"2019-05-17 00:00:00",11404.6,0.0154761,85224.9,0.11565,88548.7,0.12016,15658.1,0.0212479,60631.5,0.0822767,27.939,0.0000379131,5730.31,0.00777601,121409,0.164752,10100.7,0.0137066,24251.9,0.0329097,3350.27,0.00454631,1671.75,0.00226856,18455.1,0.0250435,290457,0.394149
"2019-05-18 00:00:00",10531.5,0.0167045,82030.5,0.130113,118766,0.188381,13832.7,0.0219407,59441.2,0.0942826,77.83,0.00012345,6008.71,0.00953071,120962,0.191864,9957.34,0.0157938,28750.2,0.0456021,2042.02,0.00323895,1697.21,0.00269203,21493.8,0.0340923,154866,0.245641
"2019-05-19 00:00:00",14393.8,0.0232908,80139.4,0.129674,124938,0.202164,11652.6,0.0188552,55579,0.0899327,81.369,0.000131664,6107.33,0.00988231,121908,0.19726,9954.14,0.0161069,29460.4,0.04767,1211.47,0.00196028,1613.2,0.00261034,24134.4,0.0390521,136833,0.22141
"2019-05-20 00:00:00",19805.4,0.0308313,83806,0.130462,186962,0.291046,15252,0.023743,67545.7,0.105149,97.818,0.000152274,5945.18,0.00925492,121751,0.189531,9743.09,0.0151672,30683.9,0.047766,6310.99,0.00982439,1424.4,0.00221738,21183.2,0.0329761,71869.3,0.11188
"2019-05-21 00:00:00",25227,0.0397762,82456.9,0.130012,192442,0.30343,15122.3,0.0238438,71209.3,0.112278,78.733,0.000124141,6027.51,0.00950375,121587,0.19171,9671.55,0.0152494,29247.3,0.0461151,1771.77,0.0027936,1413.32,0.00222843,23241.9,0.0366461,54727,0.0862897
"2019-05-22 00:00:00",25559,0.0392667,82097.5,0.126128,210476,0.323357,15041.3,0.0231081,69398.2,0.106618,90.242,0.00013864,5932,0.00911342,121459,0.186599,9966.64,0.0153119,32314.7,0.0496456,4912.85,0.00754769,1384.93,0.00212769,25958.4,0.0398802,46317.9,0.0711588
"2019-05-23 00:00:00",23011.4,0.0356372,83473,0.129273,205982,0.319,14069.2,0.0217887,63438.7,0.0982461,113.889,0.000176377,5718.48,0.00885609,120976,0.187352,9207.33,0.0142592,28363.9,0.0439265,1012.4,0.00156788,1415.94,0.00219284,23187.4,0.0359098,65742.4,0.101814
"2019-05-24 00:00:00",11096.8,0.0161828,84944.8,0.123878,153630,0.224043,14430.5,0.0210445,62559.6,0.0912328,121.041,0.000176518,6149.1,0.00896743,121127,0.176643,9260.62,0.0135051,24121.5,0.0351772,235.244,0.000343064,1579.72,0.00230376,20095.9,0.0293064,176364,0.257197
"2019-05-25 00:00:00",11121.7,0.0170798,81475.2,0.125122,103547,0.159019,12991,0.0199504,60768,0.0933222,117.395,0.000180285,6288.04,0.00965662,121235,0.186182,9882.81,0.0151771,29659.5,0.0455484,2513.12,0.00385943,1764.07,0.0027091,27302.3,0.0419284,182499,0.280265
"2019-05-26 00:00:00",10709.2,0.0174025,80641,0.131042,98951.8,0.160797,13278.6,0.0215777,58032,0.094302,116.084,0.000188636,6169.29,0.0100251,121258,0.197044,9706.7,0.0157734,32895.2,0.0534547,2194.16,0.00356551,1690.81,0.00274757,29898.8,0.0485855,149843,0.243495
"2019-05-27 00:00:00",15886.8,0.0233651,84007.1,0.123551,163813,0.240923,15299.7,0.0225016,61808.6,0.0909034,43.518,0.000064003,6286.16,0.0092452,121088,0.178087,9953.68,0.0146391,31911.6,0.0469332,538.776,0.000792391,1739.06,0.00255768,27753.8,0.0408182,139808,0.205618
"2019-05-28 00:00:00",17618.7,0.0244346,84317.2,0.116936,148070,0.205351,15408.5,0.0213694,56754.2,0.0787098,100.462,0.000139326,6033.28,0.00836728,120477,0.167084,9787.85,0.0135743,32714.3,0.04537,1464.14,0.00203055,1735.33,0.00240666,29719.4,0.0412165,196856,0.273011
"2019-05-29 00:00:00",17767.8,0.0248383,84384.1,0.117964,151466,0.211741,17399.9,0.024324,57183.7,0.0799393,-2.066,0.00000288814,5261.99,0.00735593,120423,0.168344,9629.11,0.0134609,34247.8,0.0478764,284.116,0.000397177,1554.84,0.00217356,30997.9,0.0433332,184737,0.25825
"2019-05-30 00:00:00",17761.9,0.0260448,83468.9,0.122393,190103,0.278755,15531.7,0.0227746,57605.9,0.0844694,-2.231,0.00000327139,5232.81,0.00767304,120437,0.176601,9210.53,0.0135057,34859.1,0.051115,982.857,0.00144119,1597.83,0.00234295,31334.8,0.0459472,113845,0.166934
"2019-05-31 00:00:00",17915.5,0.0263735,83397.4,0.12277,202214,0.297681,17593.2,0.0258991,64320.3,0.0946865,-1.984,0.00000292066,5261.48,0.00774547,120459,0.177329,9503.98,0.0139909,34692.9,0.0510717,5055.22,0.00744184,1590.42,0.00234127,30406.6,0.0447619,86885.7,0.127905
"2019-06-01 00:00:00",16776.7,0.0264822,80493.5,0.12706,182997,0.288863,16908.5,0.0266903,56204.9,0.0887201,15.224,0.0000240313,5189.43,0.00819158,120099,0.189578,9515.22,0.0150199,34153.2,0.0539113,2426.66,0.00383051,1536.12,0.00242478,31406.7,0.0495759,75785.4,0.119628
"2019-06-02 00:00:00",15653.9,0.0248107,78100.9,0.123787,175916,0.278821,15305.7,0.024259,51434.4,0.0815215,12.689,0.0000201116,5391.93,0.008546,119662,0.189659,9288.71,0.0147222,32600.2,0.05167,1367.72,0.00216778,1705.54,0.00270321,30347.9,0.0481003,94142.7,0.149212
"2019-06-03 00:00:00",26420.4,0.0381435,83248.4,0.120187,220473,0.3183,16233.6,0.0234366,59849.3,0.0864051,55.885,0.0000806818,5373.91,0.00775837,119396,0.172374,8957.3,0.0129318,31430.9,0.0453772,2231.81,0.0032221,1751.18,0.00252819,28256.6,0.0407944,88980.4,0.128462
"2019-06-04 00:00:00",26748,0.0359563,82896.1,0.111434,201061,0.270278,16515.3,0.0222009,52341,0.0703599,118.56,0.000159375,5268.66,0.00708244,119308,0.160381,9272.83,0.0124651,31735.2,0.0426604,727.58,0.000978056,1553.36,0.00208811,25230.8,0.0339168,171127,0.230039
"2019-06-05 00:00:00",27480.2,0.037548,84243.9,0.115108,168796,0.230638,15466.1,0.0211323,58038.8,0.0793022,110.691,0.000151244,5852.53,0.0079967,121728,0.166325,9462.55,0.0129293,29220.4,0.0399258,933.914,0.00127607,2151.57,0.00293983,23037.1,0.0314771,185347,0.253251
"2019-06-06 00:00:00",22038,0.0306213,83171.2,0.115564,152678,0.212141,15958.3,0.0221736,55192.7,0.0766888,93.743,0.000130253,5681.16,0.00789382,126790,0.176171,9531.32,0.0132435,32653.1,0.0453705,2431.95,0.00337913,2409.42,0.00334783,27192.7,0.0377836,183876,0.255491
"2019-06-07 00:00:00",18599.6,0.0256116,84212.8,0.115961,150056,0.206627,16917.2,0.0232951,60456,0.083248,64.815,0.0000892504,5151.69,0.00709388,132281,0.182152,9618.9,0.0132452,32869.4,0.0452613,4061.72,0.00559299,2807.37,0.00386575,28478,0.0392142,180640,0.248742
"2019-06-08 00:00:00",10810.6,0.0166422,81176.3,0.124966,165354,0.254551,14314.9,0.0220368,50288,0.077415,63.433,0.0000976509,5375.73,0.00827558,140796,0.216746,9721.47,0.0149655,31044.2,0.0477904,138.534,0.000213264,2870.66,0.00441919,25533.8,0.0393076,112102,0.172574
"2019-06-09 00:00:00",10950,0.0179203,78395.2,0.128299,133200,0.21799,12286.6,0.0201078,50127.6,0.0820371,80.126,0.000131131,5498.95,0.00899937,155067,0.253777,9307.37,0.0152321,29978.3,0.0490614,955.888,0.00156437,2659.65,0.00435268,26646.8,0.0436092,95883.5,0.156919
"2019-06-10 00:00:00",11155.2,0.0167223,82248.9,0.123296,136810,0.205087,14081.5,0.0211091,48863.7,0.0732498,79.314,0.000118897,5628.51,0.0084375,165167,0.247596,8959.86,0.0134314,32930.8,0.0493653,371.818,0.000557379,2552.74,0.00382672,29885,0.0447995,128348,0.192402
"2019-06-11 00:00:00",16405.2,0.0235833,84374.5,0.121293,144129,0.207193,15844,0.0227766,54506.1,0.0783553,91.161,0.000131049,5871.83,0.00844106,167071,0.240174,8289.2,0.0119162,28358.7,0.0407671,1651.58,0.00237423,2549,0.00366431,28402.3,0.0408298,138084,0.198502
"2019-06-12 00:00:00",17233.9,0.0252763,84990.1,0.124652,176305,0.25858,16953.7,0.0248655,55149.1,0.0808853,64.737,0.0000949476,5906.51,0.00866287,167919,0.246282,8880.54,0.0130248,33340.2,0.0488989,853.913,0.0012524,2531.82,0.00371334,29481.9,0.04324,82208,0.120572
"2019-06-13 00:00:00",16002.3,0.0230248,84559,0.121667,168719,0.24276,18405.4,0.0264824,44538.9,0.0640844,40.3,0.0000579853,6002.38,0.00863648,167859,0.241523,9283.04,0.0133568,30275.7,0.043562,638.597,0.00091884,2669.68,0.00384125,24164.9,0.0347694,121845,0.175315
"2019-06-14 00:00:00",17276.9,0.0249255,84615.1,0.122075,175488,0.253178,17483.3,0.0252233,48342.3,0.0697437,16.858,0.0000243212,6050.52,0.00872913,167630,0.241841,9839.02,0.0141948,31240.7,0.0450712,1928.08,0.00278165,2859.43,0.00412532,21882.9,0.0315707,108488,0.156516
"2019-06-15 00:00:00",600.311,0.0222701,3424.38,0.127036,5468.97,0.202886,604.414,0.0224223,1633.25,0.0605896,0.978,0.0000362815,260.285,0.00965597,6977.49,0.258848,388.278,0.0144042,0.053,0.00000196617,-0.926,0.0000343524,122.199,0.00453327,430.119,0.0159564,7044.26,0.261325
