Value,Percentage,Date,Type_id,Description
424367.28300000005,0.7315606275731568,2020-05-23 00:00:00+02:00,2,No CO2 emission eq.
429378.152,0.7549792721973415,2020-05-24 00:00:00+02:00,2,No CO2 emission eq.
426392.41949999996,0.7005316041785501,2020-05-25 00:00:00+02:00,2,No CO2 emission eq.
465675.961,0.7351115327448499,2020-05-26 00:00:00+02:00,2,No CO2 emission eq.
443229.5395000001,0.7032095001688836,2020-05-27 00:00:00+02:00,2,No CO2 emission eq.
409343.6325,0.6613940130290169,2020-05-28 00:00:00+02:00,2,No CO2 emission eq.
378739.01399999997,0.6281435530845003,2020-05-29 00:00:00+02:00,2,No CO2 emission eq.
370176.919,0.6629839231221529,2020-05-30 00:00:00+02:00,2,No CO2 emission eq.
324436.01149999996,0.6231477641820453,2020-05-31 00:00:00+02:00,2,No CO2 emission eq.
324871.40700000006,0.5654095210165135,2020-06-01 00:00:00+02:00,2,No CO2 emission eq.
330913.587,0.5594970435295225,2020-06-02 00:00:00+02:00,2,No CO2 emission eq.
368826.6,0.5784584515905141,2020-06-03 00:00:00+02:00,2,No CO2 emission eq.
470808.42049999995,0.6935642694382821,2020-06-04 00:00:00+02:00,2,No CO2 emission eq.
424366.407,0.6574000004718659,2020-06-05 00:00:00+02:00,2,No CO2 emission eq.
386395.50399999996,0.6473422351655245,2020-06-06 00:00:00+02:00,2,No CO2 emission eq.
456774.1609999999,0.7243142343086252,2020-06-07 00:00:00+02:00,2,No CO2 emission eq.
453674.583,0.6789153859602836,2020-06-08 00:00:00+02:00,2,No CO2 emission eq.
446654.31600000005,0.6632180502721373,2020-06-09 00:00:00+02:00,2,No CO2 emission eq.
403755.422,0.6277528684811267,2020-06-10 00:00:00+02:00,2,No CO2 emission eq.
476097.9559999999,0.7081204202838417,2020-06-11 00:00:00+02:00,2,No CO2 emission eq.
531540.9020000001,0.7683627430393517,2020-06-12 00:00:00+02:00,2,No CO2 emission eq.
454318.65599999996,0.7205526007706348,2020-06-13 00:00:00+02:00,2,No CO2 emission eq.
365710.441,0.6517679877286195,2020-06-14 00:00:00+02:00,2,No CO2 emission eq.
12564.288,0.5830722740128129,2020-06-15 00:00:00+02:00,2,No CO2 emission eq.
