Type,Value,Date,Percentage
Other renewables,12186.049,2020-04-02 00:00:00+02:00,0.019993590427854247
Other renewables,12255.084,2020-04-03 00:00:00+02:00,0.019484477829327475
Other renewables,11323.92,2020-04-04 00:00:00+02:00,0.018372615313734318
Other renewables,10067.3,2020-04-05 00:00:00+02:00,0.01675593980448473
Other renewables,10496.877,2020-04-06 00:00:00+02:00,0.019020568963254814
Other renewables,10749.099,2020-04-07 00:00:00+02:00,0.019806196174591808
Other renewables,10611.602,2020-04-08 00:00:00+02:00,0.01984427286662204
Other renewables,11313.128,2020-04-09 00:00:00+02:00,0.021403459169277977
Other renewables,10769.518,2020-04-10 00:00:00+02:00,0.020230241725390376
Other renewables,10886.531,2020-04-11 00:00:00+02:00,0.02121988919649232
Other renewables,10304.814,2020-04-12 00:00:00+02:00,0.019024250739668097
Other renewables,10515.07,2020-04-13 00:00:00+02:00,0.0199439283648299
Other renewables,10646.731,2020-04-14 00:00:00+02:00,0.01916723350386727
Other renewables,10297.708,2020-04-15 00:00:00+02:00,0.016589486635877778
Other renewables,10024.368,2020-04-16 00:00:00+02:00,0.015877143096866067
Other renewables,9770.663,2020-04-17 00:00:00+02:00,0.01645915470193566
Other renewables,10333.717,2020-04-18 00:00:00+02:00,0.019287604736321063
Other renewables,10154.107,2020-04-19 00:00:00+02:00,0.018995862606659666
Other renewables,10066.366,2020-04-20 00:00:00+02:00,0.017091266679082204
Other renewables,10435.533,2020-04-21 00:00:00+02:00,0.01648312216789191
Other renewables,10790.596,2020-04-22 00:00:00+02:00,0.017170229537026946
Other renewables,11903.291,2020-04-23 00:00:00+02:00,0.020280049615207095
Other renewables,12019.746,2020-04-24 00:00:00+02:00,0.02018867877942446
Other renewables,12244.154,2020-04-25 00:00:00+02:00,0.02361379632004904
Other renewables,12229.157,2020-04-26 00:00:00+02:00,0.02287216285370874
Other renewables,12124.731,2020-04-27 00:00:00+02:00,0.020327144969349523
Other renewables,12035.592,2020-04-28 00:00:00+02:00,0.018775814109519815
Other renewables,10488.389,2020-04-29 00:00:00+02:00,0.015554060080038805
Other renewables,11538.803,2020-04-30 00:00:00+02:00,0.016819022834034577
Other renewables,11468.088,2020-05-01 00:00:00+02:00,0.017533904115122515
Other renewables,11333.968,2020-05-02 00:00:00+02:00,0.018903687442006805
Other renewables,11232.054,2020-05-03 00:00:00+02:00,0.022102742874429825
Other renewables,10580.066,2020-05-04 00:00:00+02:00,0.016416098060332503
Other renewables,12020.678,2020-05-05 00:00:00+02:00,0.020516647042485528
Other renewables,12424.81,2020-05-06 00:00:00+02:00,0.022288845971944183
Other renewables,12217.739,2020-05-07 00:00:00+02:00,0.020196509090245708
Other renewables,12556.945,2020-05-08 00:00:00+02:00,0.021822035810671988
Other renewables,12247.563,2020-05-09 00:00:00+02:00,0.022150870971926206
Other renewables,12061.721,2020-05-10 00:00:00+02:00,0.021580309325375083
Other renewables,11596.254,2020-05-11 00:00:00+02:00,0.01937543144311148
Other renewables,12101.164,2020-05-12 00:00:00+02:00,0.02208029981476849
Other renewables,12151.954,2020-05-13 00:00:00+02:00,0.022257470554946465
Other renewables,12501.457,2020-05-14 00:00:00+02:00,0.02230942577043007
Other renewables,12174.526,2020-05-15 00:00:00+02:00,0.020598619806254888
Other renewables,11880.731,2020-05-16 00:00:00+02:00,0.019563906420309904
Other renewables,11879.398,2020-05-17 00:00:00+02:00,0.02185095185371671
Other renewables,13009.412,2020-05-18 00:00:00+02:00,0.022840305147136336
Other renewables,13935.867,2020-05-19 00:00:00+02:00,0.02388607987668413
Other renewables,13823.255,2020-05-20 00:00:00+02:00,0.025200263380279926
Other renewables,13622.794,2020-05-21 00:00:00+02:00,0.02471985249637123
Other renewables,13921.631,2020-05-22 00:00:00+02:00,0.024929644188516786
Other renewables,13611.226,2020-05-23 00:00:00+02:00,0.023464195835756898
Other renewables,12506.016,2020-05-24 00:00:00+02:00,0.021989434753001382
Other renewables,13371.74,2020-05-25 00:00:00+02:00,0.02196879223097559
Other renewables,13901.981,2020-05-26 00:00:00+02:00,0.021945531693657212
Other renewables,14048.824,2020-05-27 00:00:00+02:00,0.02228927817885346
Other renewables,14077.02,2020-05-28 00:00:00+02:00,0.02274484323214611
Other renewables,12028.658,2020-05-29 00:00:00+02:00,0.01994968486388439
Other renewables,10976.892,2020-05-30 00:00:00+02:00,0.019659526427276183
Other renewables,10809.728,2020-05-31 00:00:00+02:00,0.02076236174730576
Other renewables,10187.27,2020-06-01 00:00:00+02:00,0.017730028950088236
Other renewables,11091.67,2020-06-02 00:00:00+02:00,0.018753405168597987
Other renewables,12252.07,2020-06-03 00:00:00+02:00,0.019215841376350275
Other renewables,13361.47,2020-06-04 00:00:00+02:00,0.019683246466428744
Other renewables,13691.97,2020-06-05 00:00:00+02:00,0.021210682410261503
Other renewables,12858.37,2020-06-06 00:00:00+02:00,0.02154208806835735
Other renewables,13231.47,2020-06-07 00:00:00+02:00,0.020981357703873153
Other renewables,13675.87,2020-06-08 00:00:00+02:00,0.020465679381894454
Other renewables,13008.27,2020-06-09 00:00:00+02:00,0.019315428414697185
Other renewables,13891.27,2020-06-10 00:00:00+02:00,0.021597938044150458
Other renewables,13638.47,2020-06-11 00:00:00+02:00,0.020285067362121944
Other renewables,13887.17,2020-06-12 00:00:00+02:00,0.020074436405749622
Other renewables,14305.87,2020-06-13 00:00:00+02:00,0.02268921097263195
Other renewables,13568.57,2020-06-14 00:00:00+02:00,0.02418186240751851
Other renewables,536.7,2020-06-15 00:00:00+02:00,0.02490669502821622
Cogeneration,58759.564,2020-01-01 00:00:00+01:00,0.09868425138577412
Cogeneration,73625.179,2020-01-02 00:00:00+01:00,0.10400845961856756
Cogeneration,81302.216,2020-01-03 00:00:00+01:00,0.11855176278655238
Cogeneration,77321.89,2020-01-04 00:00:00+01:00,0.11495707617064886
Cogeneration,75671.199,2020-01-05 00:00:00+01:00,0.12372763302840589
Cogeneration,77940.541,2020-01-06 00:00:00+01:00,0.12678151867976478
Cogeneration,84953.1,2020-01-07 00:00:00+01:00,0.11519253228816656
Cogeneration,86005.108,2020-01-08 00:00:00+01:00,0.11717594429400612
Cogeneration,83637.536,2020-01-09 00:00:00+01:00,0.1118892392967238
Cogeneration,83566.17,2020-01-10 00:00:00+01:00,0.10805391103630026
Cogeneration,78427.138,2020-01-11 00:00:00+01:00,0.11823863683048585
Cogeneration,76774.594,2020-01-12 00:00:00+01:00,0.11819448199626881
Cogeneration,80290.236,2020-01-13 00:00:00+01:00,0.10471181898845926
Cogeneration,78871.07,2020-01-14 00:00:00+01:00,0.1048752998607361
Cogeneration,79718.076,2020-01-15 00:00:00+01:00,0.10482556944173274
Cogeneration,79545.905,2020-01-16 00:00:00+01:00,0.10160849209500354
Cogeneration,80489.046,2020-01-17 00:00:00+01:00,0.1040309058455867
Cogeneration,75383.994,2020-01-18 00:00:00+01:00,0.11054937189469677
Cogeneration,73080.459,2020-01-19 00:00:00+01:00,0.09272201346084773
Cogeneration,78986.655,2020-01-20 00:00:00+01:00,0.08976253860873123
Cogeneration,77891.486,2020-01-21 00:00:00+01:00,0.09109670769703865
Cogeneration,79647.665,2020-01-22 00:00:00+01:00,0.09861975031555406
Cogeneration,83533.096,2020-01-23 00:00:00+01:00,0.10798777852729953
Cogeneration,84498.74,2020-01-24 00:00:00+01:00,0.11047885581506194
Cogeneration,81640.483,2020-01-25 00:00:00+01:00,0.12417083661499798
Cogeneration,75907.891,2020-01-26 00:00:00+01:00,0.11602183897672859
Cogeneration,77969.959,2020-01-27 00:00:00+01:00,0.097123762649838
Cogeneration,76843.564,2020-01-28 00:00:00+01:00,0.09908974839117897
Cogeneration,78654.683,2020-01-29 00:00:00+01:00,0.10158485357284121
Cogeneration,77924.669,2020-01-30 00:00:00+01:00,0.10255564380299087
Cogeneration,80772.16,2020-01-31 00:00:00+01:00,0.11052186151668832
Cogeneration,73704.465,2020-02-01 00:00:00+01:00,0.10513760471215486
Cogeneration,71236.772,2020-02-02 00:00:00+01:00,0.11180423811755721
Cogeneration,78967.931,2020-02-03 00:00:00+01:00,0.11301288298761124
Cogeneration,80143.643,2020-02-04 00:00:00+01:00,0.10866440151053681
Cogeneration,81474.868,2020-02-05 00:00:00+01:00,0.10971982245492694
Cogeneration,81795.019,2020-02-06 00:00:00+01:00,0.10847008790920727
Cogeneration,82726.444,2020-02-07 00:00:00+01:00,0.11438445350093253
Cogeneration,78515.339,2020-02-08 00:00:00+01:00,0.12424206397966009
Cogeneration,72799.532,2020-02-09 00:00:00+01:00,0.1104442673639936
Cogeneration,76631.979,2020-02-10 00:00:00+01:00,0.10123308528891227
Cogeneration,80240.32,2020-02-11 00:00:00+01:00,0.11273429236826393
Cogeneration,81762.379,2020-02-12 00:00:00+01:00,0.11765897226047678
Cogeneration,79963.832,2020-02-13 00:00:00+01:00,0.11044256782288554
Cogeneration,83766.533,2020-02-14 00:00:00+01:00,0.11842024758863275
Cogeneration,75657.676,2020-02-15 00:00:00+01:00,0.11733535949156619
Cogeneration,69774.892,2020-02-16 00:00:00+01:00,0.10653496210251236
Cogeneration,75599.664,2020-02-17 00:00:00+01:00,0.10677485768539528
Cogeneration,79223.577,2020-02-18 00:00:00+01:00,0.11189926805292866
Cogeneration,80391.981,2020-02-19 00:00:00+01:00,0.112684750200752
Cogeneration,79423.041,2020-02-20 00:00:00+01:00,0.10999028199252756
Cogeneration,79659.554,2020-02-21 00:00:00+01:00,0.11148862274557907
Cogeneration,73695.56,2020-02-22 00:00:00+01:00,0.11668318368876895
Cogeneration,72495.345,2020-02-23 00:00:00+01:00,0.12137940494890083
Cogeneration,78223.858,2020-02-24 00:00:00+01:00,0.1142639857088542
Cogeneration,76208.495,2020-02-25 00:00:00+01:00,0.10833731973545793
Cogeneration,75631.358,2020-02-26 00:00:00+01:00,0.0985141404909615
Cogeneration,75738.101,2020-02-27 00:00:00+01:00,0.09440904281110439
Cogeneration,76092.406,2020-02-28 00:00:00+01:00,0.10685742565494522
Cogeneration,63524.891,2020-02-29 00:00:00+01:00,0.09214776978943047
Cogeneration,61041.585,2020-03-01 00:00:00+01:00,0.0862419501909128
Cogeneration,67262.399,2020-03-02 00:00:00+01:00,0.08688328517571232
Cogeneration,70786.223,2020-03-03 00:00:00+01:00,0.0879642244787993
Cogeneration,73383.49,2020-03-04 00:00:00+01:00,0.09228506346963686
Cogeneration,70812.483,2020-03-05 00:00:00+01:00,0.08695952960053793
Cogeneration,71065.92,2020-03-06 00:00:00+01:00,0.08411207284348056
Cogeneration,70019.01,2020-03-07 00:00:00+01:00,0.09683457367770801
Cogeneration,69358.446,2020-03-08 00:00:00+01:00,0.10374288871698369
Cogeneration,74612.551,2020-03-09 00:00:00+01:00,0.09550575424960092
Cogeneration,76772.043,2020-03-10 00:00:00+01:00,0.10647013127979509
Cogeneration,77612.412,2020-03-11 00:00:00+01:00,0.11433730583680389
Cogeneration,78993.385,2020-03-12 00:00:00+01:00,0.11721561990349896
Cogeneration,78829.847,2020-03-13 00:00:00+01:00,0.11334912683862082
Cogeneration,75884.53,2020-03-14 00:00:00+01:00,0.12308304032962562
Cogeneration,71921.755,2020-03-15 00:00:00+01:00,0.11142525628938123
Cogeneration,75760.603,2020-03-16 00:00:00+01:00,0.10190996821258881
Cogeneration,74750.351,2020-03-17 00:00:00+01:00,0.10670813447592603
Cogeneration,75876.213,2020-03-18 00:00:00+01:00,0.11909466460272701
Cogeneration,74100.893,2020-03-19 00:00:00+01:00,0.119770326470127
Cogeneration,73928.74,2020-03-20 00:00:00+01:00,0.11758044171292245
Cogeneration,70484.004,2020-03-21 00:00:00+01:00,0.12391545698422146
Cogeneration,68912.699,2020-03-22 00:00:00+01:00,0.12847240998994475
Cogeneration,71594.821,2020-03-23 00:00:00+01:00,0.11571822421218661
Cogeneration,73025.011,2020-03-24 00:00:00+01:00,0.11586245492397852
Cogeneration,75539.693,2020-03-25 00:00:00+01:00,0.12780919305957392
Cogeneration,73029.349,2020-03-26 00:00:00+01:00,0.1072966009144649
Cogeneration,73461.229,2020-03-27 00:00:00+01:00,0.11917996348436331
Cogeneration,69981.149,2020-03-28 00:00:00+01:00,0.12521455724835354
Cogeneration,62717.043,2020-03-29 00:00:00+01:00,0.10551359936994109
Cogeneration,65862.299,2020-03-30 00:00:00+02:00,0.09742933896119357
Cogeneration,64892.449,2020-03-31 00:00:00+02:00,0.09913387758797865
Cogeneration,66244.187,2020-04-01 00:00:00+02:00,0.11288313249474409
Cogeneration,66930.429,2020-04-02 00:00:00+02:00,0.10981242440323179
Cogeneration,66731.38,2020-04-03 00:00:00+02:00,0.10609687327564844
Cogeneration,60697.584,2020-04-04 00:00:00+02:00,0.09847944539568233
Cogeneration,55368.439,2020-04-05 00:00:00+02:00,0.09215482114889641
Cogeneration,63912.95,2020-04-06 00:00:00+02:00,0.11581165265821983
Cogeneration,64500.948,2020-04-07 00:00:00+02:00,0.11884888487259676
Cogeneration,65694.977,2020-04-08 00:00:00+02:00,0.1228531799020034
Cogeneration,61724.904,2020-04-09 00:00:00+02:00,0.11677817686599169
Cogeneration,59808.19,2020-04-10 00:00:00+02:00,0.11234803088291188
Cogeneration,59347.331,2020-04-11 00:00:00+02:00,0.11567907058066097
Cogeneration,55955.709,2020-04-12 00:00:00+02:00,0.10330273193983927
Cogeneration,63449.235,2020-04-13 00:00:00+02:00,0.12034413443213007
Cogeneration,67274.874,2020-04-14 00:00:00+02:00,0.12111447343802047
Cogeneration,65484.492,2020-04-15 00:00:00+02:00,0.10549474746140065
Cogeneration,65007.959,2020-04-16 00:00:00+02:00,0.1029631661046564
Cogeneration,65565.388,2020-04-17 00:00:00+02:00,0.11044806930547456
Cogeneration,64586.782,2020-04-18 00:00:00+02:00,0.12054949079860962
Cogeneration,59108.69,2020-04-19 00:00:00+02:00,0.11057797146510649
Cogeneration,61778.977,2020-04-20 00:00:00+02:00,0.10489197105170683
Cogeneration,62794.968,2020-04-21 00:00:00+02:00,0.09918584216760785
Cogeneration,64606.297,2020-04-22 00:00:00+02:00,0.10280293591080004
Cogeneration,67112.0,2020-04-23 00:00:00+02:00,0.11434104146288439
Cogeneration,68016.317,2020-04-24 00:00:00+02:00,0.1142419794621706
Cogeneration,65999.662,2020-04-25 00:00:00+02:00,0.1272854437848528
Cogeneration,63574.689,2020-04-26 00:00:00+02:00,0.11890358756387588
Cogeneration,68657.087,2020-04-27 00:00:00+02:00,0.11510379575614853
Cogeneration,67257.059,2020-04-28 00:00:00+02:00,0.10492263590665142
Cogeneration,62822.049,2020-04-29 00:00:00+02:00,0.09316377610490437
Cogeneration,59434.582,2020-04-30 00:00:00+02:00,0.08663217422026362
Cogeneration,51688.151,2020-05-01 00:00:00+02:00,0.07902756619254875
Cogeneration,55565.39,2020-05-02 00:00:00+02:00,0.09267634822625319
Cogeneration,57034.99,2020-05-03 00:00:00+02:00,0.11223501229745479
Cogeneration,63622.653,2020-05-04 00:00:00+02:00,0.09871731523286412
Cogeneration,67292.642,2020-05-05 00:00:00+02:00,0.11485370329945929
Cogeneration,66729.008,2020-05-06 00:00:00+02:00,0.11970505634875955
Cogeneration,67668.591,2020-05-07 00:00:00+02:00,0.11185942941289047
Cogeneration,68349.701,2020-05-08 00:00:00+02:00,0.11878124996730678
Cogeneration,65434.371,2020-05-09 00:00:00+02:00,0.11834422155249578
Cogeneration,62648.838,2020-05-10 00:00:00+02:00,0.1120885902530255
Cogeneration,67539.379,2020-05-11 00:00:00+02:00,0.11284718388583272
Cogeneration,72453.951,2020-05-12 00:00:00+02:00,0.13220256835165156
Cogeneration,72737.627,2020-05-13 00:00:00+02:00,0.13322594795776702
Cogeneration,72194.752,2020-05-14 00:00:00+02:00,0.12883485986942222
Cogeneration,70544.049,2020-05-15 00:00:00+02:00,0.11935660122988076
Cogeneration,65051.363,2020-05-16 00:00:00+02:00,0.10711956850513744
Cogeneration,63318.984,2020-05-17 00:00:00+02:00,0.11646887079717834
Cogeneration,70106.116,2020-05-18 00:00:00+02:00,0.12308358610831426
Cogeneration,72161.995,2020-05-19 00:00:00+02:00,0.12368567930727817
Cogeneration,72417.184,2020-05-20 00:00:00+02:00,0.1320189861257854
Cogeneration,72752.82,2020-05-21 00:00:00+02:00,0.13201689602698585
Cogeneration,73034.044,2020-05-22 00:00:00+02:00,0.13078300456092243
Cogeneration,66996.873,2020-05-23 00:00:00+02:00,0.11549494134145842
Cogeneration,62880.808,2020-05-24 00:00:00+02:00,0.11056386180315196
Cogeneration,70717.92,2020-05-25 00:00:00+02:00,0.1161843777613649
Cogeneration,70362.32,2020-05-26 00:00:00+02:00,0.11107327247816344
Cogeneration,70929.321,2020-05-27 00:00:00+02:00,0.1125335022209825
Cogeneration,70680.955,2020-05-28 00:00:00+02:00,0.11420224173677197
Cogeneration,70445.86,2020-05-29 00:00:00+02:00,0.11683536991120032
Cogeneration,66609.893,2020-05-30 00:00:00+02:00,0.11929778955204615
Cogeneration,62826.896,2020-05-31 00:00:00+02:00,0.12067230019223031
Cogeneration,72068.78,2020-06-01 00:00:00+02:00,0.12542924216179016
Cogeneration,75133.58,2020-06-02 00:00:00+02:00,0.1270332120868427
Cogeneration,75089.0,2020-06-03 00:00:00+02:00,0.11776771705587429
Cogeneration,74028.18,2020-06-04 00:00:00+02:00,0.10905348830638777
Cogeneration,73875.98,2020-06-05 00:00:00+02:00,0.1144437177065704
Cogeneration,71357.36,2020-06-06 00:00:00+02:00,0.11954754245254101
Cogeneration,68314.68,2020-06-07 00:00:00+02:00,0.1083277018733088
Cogeneration,74537.76,2020-06-08 00:00:00+02:00,0.11154434036040099
Cogeneration,75001.56,2020-06-09 00:00:00+02:00,0.11136663546886832
Cogeneration,74788.22,2020-06-10 00:00:00+02:00,0.11627960164853854
Cogeneration,74779.72,2020-06-11 00:00:00+02:00,0.11122300797088072
Cogeneration,74065.92,2020-06-12 00:00:00+02:00,0.10706512564282995
Cogeneration,71928.12,2020-06-13 00:00:00+02:00,0.11407850690274604
Cogeneration,70747.22,2020-06-14 00:00:00+02:00,0.1260854710374374
Cogeneration,2990.6,2020-06-15 00:00:00+02:00,0.13878509810207457
Non-renewable waste,4197.0385,2020-01-01 00:00:00+01:00,0.007048752138626698
Non-renewable waste,3842.6555,2020-01-02 00:00:00+01:00,0.005428423873846426
Non-renewable waste,4502.348,2020-01-03 00:00:00+01:00,0.006565150599074797
Non-renewable waste,4957.3405,2020-01-04 00:00:00+01:00,0.007370246245433765
Non-renewable waste,4856.1805,2020-01-05 00:00:00+01:00,0.00794019028063373
Non-renewable waste,5024.0435,2020-01-06 00:00:00+01:00,0.0081723305569973
Non-renewable waste,5077.4105,2020-01-07 00:00:00+01:00,0.006884737260459311
Non-renewable waste,4452.4875,2020-01-08 00:00:00+01:00,0.006066202803556257
Non-renewable waste,4140.6835,2020-01-09 00:00:00+01:00,0.005539354088378403
Non-renewable waste,4372.6255,2020-01-10 00:00:00+01:00,0.0056539540674421
Non-renewable waste,4758.6435,2020-01-11 00:00:00+01:00,0.007174245228765738
Non-renewable waste,4963.9395,2020-01-12 00:00:00+01:00,0.007641984506792933
Non-renewable waste,5859.184,2020-01-13 00:00:00+01:00,0.007641350243734203
Non-renewable waste,5910.4895,2020-01-14 00:00:00+01:00,0.007859210717392729
Non-renewable waste,5777.973,2020-01-15 00:00:00+01:00,0.007597766282567543
Non-renewable waste,5780.4535,2020-01-16 00:00:00+01:00,0.00738370081728639
Non-renewable waste,5894.194,2020-01-17 00:00:00+01:00,0.007618158886485276
Non-renewable waste,6074.9285,2020-01-18 00:00:00+01:00,0.008908781484570747
Non-renewable waste,5818.9945,2020-01-19 00:00:00+01:00,0.007382943316729837
Non-renewable waste,5883.5685,2020-01-20 00:00:00+01:00,0.00668624395650588
Non-renewable waste,6365.0285,2020-01-21 00:00:00+01:00,0.0074441145049899335
Non-renewable waste,6180.983,2020-01-22 00:00:00+01:00,0.007653294044021056
Non-renewable waste,6460.55,2020-01-23 00:00:00+01:00,0.008351904526135904
Non-renewable waste,6307.0385,2020-01-24 00:00:00+01:00,0.008246210500435208
Non-renewable waste,6396.986,2020-01-25 00:00:00+01:00,0.009729475797374074
Non-renewable waste,6428.9245,2020-01-26 00:00:00+01:00,0.009826325475602337
Non-renewable waste,6349.378,2020-01-27 00:00:00+01:00,0.007909142056187346
Non-renewable waste,5397.5195,2020-01-28 00:00:00+01:00,0.006960099471589868
Non-renewable waste,5301.424,2020-01-29 00:00:00+01:00,0.0068469461731547
Non-renewable waste,4944.7515,2020-01-30 00:00:00+01:00,0.00650772316438463
Non-renewable waste,5065.2385,2020-01-31 00:00:00+01:00,0.0069308483027567674
Non-renewable waste,5239.225,2020-02-01 00:00:00+01:00,0.007473625472324365
Non-renewable waste,5186.483,2020-02-02 00:00:00+01:00,0.008140048517704628
Non-renewable waste,5114.429,2020-02-03 00:00:00+01:00,0.0073193809031851876
Non-renewable waste,5378.5335,2020-02-04 00:00:00+01:00,0.007292594919622918
Non-renewable waste,6485.1665,2020-02-05 00:00:00+01:00,0.008733384102821005
Non-renewable waste,6223.033,2020-02-06 00:00:00+01:00,0.008252494403991738
Non-renewable waste,6290.1505,2020-02-07 00:00:00+01:00,0.00869728459960297
Non-renewable waste,6333.23,2020-02-08 00:00:00+01:00,0.010021654072688938
Non-renewable waste,6192.908,2020-02-09 00:00:00+01:00,0.009395269009594935
Non-renewable waste,5872.44,2020-02-10 00:00:00+01:00,0.007757664973966284
Non-renewable waste,5600.392,2020-02-11 00:00:00+01:00,0.00786831644122165
Non-renewable waste,4756.564,2020-02-12 00:00:00+01:00,0.006844864821401325
Non-renewable waste,5199.9455,2020-02-13 00:00:00+01:00,0.0071819386239401145
Non-renewable waste,5292.719,2020-02-14 00:00:00+01:00,0.0074822852510448385
Non-renewable waste,5330.379,2020-02-15 00:00:00+01:00,0.008266734708997605
Non-renewable waste,5325.814,2020-02-16 00:00:00+01:00,0.008131655619832843
Non-renewable waste,6072.994,2020-02-17 00:00:00+01:00,0.0085773274081517
Non-renewable waste,5960.2965,2020-02-18 00:00:00+01:00,0.008418615278232545
Non-renewable waste,6114.939,2020-02-19 00:00:00+01:00,0.008571257545050871
Non-renewable waste,6363.8155,2020-02-20 00:00:00+01:00,0.0088130327494438
Non-renewable waste,6340.624,2020-02-21 00:00:00+01:00,0.008874107393415289
Non-renewable waste,6379.0115,2020-02-22 00:00:00+01:00,0.010099975773401675
Non-renewable waste,6256.0975,2020-02-23 00:00:00+01:00,0.010474622775466564
Non-renewable waste,6071.6035,2020-02-24 00:00:00+01:00,0.008868977231394407
Non-renewable waste,6150.9825,2020-02-25 00:00:00+01:00,0.008744182099248992
Non-renewable waste,6407.6035,2020-02-26 00:00:00+01:00,0.00834626758135662
Non-renewable waste,5895.656,2020-02-27 00:00:00+01:00,0.007349051961357527
Non-renewable waste,6074.8895,2020-02-28 00:00:00+01:00,0.008531035976287269
Non-renewable waste,6125.352,2020-02-29 00:00:00+01:00,0.008885297040103973
Non-renewable waste,5932.963,2020-03-01 00:00:00+01:00,0.00838232328879613
Non-renewable waste,5276.9215,2020-03-02 00:00:00+01:00,0.0068162343649733285
Non-renewable waste,5715.901,2020-03-03 00:00:00+01:00,0.007103003626321373
Non-renewable waste,5770.7495,2020-03-04 00:00:00+01:00,0.007257136228801262
Non-renewable waste,5890.5495,2020-03-05 00:00:00+01:00,0.007233744558973931
Non-renewable waste,6072.4075,2020-03-06 00:00:00+01:00,0.007187169067470001
Non-renewable waste,5982.1175,2020-03-07 00:00:00+01:00,0.008273121796530064
Non-renewable waste,6041.6495,2020-03-08 00:00:00+01:00,0.009036796639669813
Non-renewable waste,6164.274,2020-03-09 00:00:00+01:00,0.007890410257802396
Non-renewable waste,6536.473,2020-03-10 00:00:00+01:00,0.009065007406626342
Non-renewable waste,6119.956,2020-03-11 00:00:00+01:00,0.009015816708283504
Non-renewable waste,5998.0805,2020-03-12 00:00:00+01:00,0.008900349365185314
Non-renewable waste,6106.056,2020-03-13 00:00:00+01:00,0.008779873897607865
Non-renewable waste,6041.556,2020-03-14 00:00:00+01:00,0.009799271087291332
Non-renewable waste,6030.2225,2020-03-15 00:00:00+01:00,0.009342362231629263
Non-renewable waste,6028.439,2020-03-16 00:00:00+01:00,0.008109201914107397
Non-renewable waste,5212.107,2020-03-17 00:00:00+01:00,0.0074404227835520855
Non-renewable waste,5993.7405,2020-03-18 00:00:00+01:00,0.009407724586403399
Non-renewable waste,5967.428,2020-03-19 00:00:00+01:00,0.009645238684869521
Non-renewable waste,6165.972,2020-03-20 00:00:00+01:00,0.009806709966239271
Non-renewable waste,6363.006,2020-03-21 00:00:00+01:00,0.011186577826698709
Non-renewable waste,6207.701,2020-03-22 00:00:00+01:00,0.011572878722497723
Non-renewable waste,5396.208,2020-03-23 00:00:00+01:00,0.008721854437482218
Non-renewable waste,5397.5985,2020-03-24 00:00:00+01:00,0.008563901659720175
Non-renewable waste,5290.157,2020-03-25 00:00:00+01:00,0.008950667794327101
Non-renewable waste,4851.3375,2020-03-26 00:00:00+01:00,0.007127710033932765
Non-renewable waste,4632.9685,2020-03-27 00:00:00+01:00,0.007516305188063291
Non-renewable waste,5135.016,2020-03-28 00:00:00+01:00,0.009187885081784114
Non-renewable waste,4947.9295,2020-03-29 00:00:00+01:00,0.008324274009119228
Non-renewable waste,5063.4485,2020-03-30 00:00:00+02:00,0.00749030094165172
Non-renewable waste,4809.832,2020-03-31 00:00:00+02:00,0.007347808628808916
Non-renewable waste,4715.392,2020-04-01 00:00:00+02:00,0.008035244207928104
Non-renewable waste,4613.705,2020-04-02 00:00:00+02:00,0.007569683014153584
Non-renewable waste,4825.1395,2020-04-03 00:00:00+02:00,0.007671536450599788
Non-renewable waste,4500.852,2020-04-04 00:00:00+02:00,0.007302455543667893
Non-renewable waste,4716.9565,2020-04-05 00:00:00+02:00,0.007850867578633099
Non-renewable waste,4785.6695,2020-04-06 00:00:00+02:00,0.00867173700902613
Non-renewable waste,4875.9425,2020-04-07 00:00:00+02:00,0.008984369172805052
Non-renewable waste,4709.4805,2020-04-08 00:00:00+02:00,0.008806984666597522
Non-renewable waste,4646.319,2020-04-09 00:00:00+02:00,0.008790433468439541
Non-renewable waste,4677.035,2020-04-10 00:00:00+02:00,0.008785680901235429
Non-renewable waste,4758.23,2020-04-11 00:00:00+02:00,0.009274682024184347
Non-renewable waste,5030.208,2020-04-12 00:00:00+02:00,0.009286527468102226
Non-renewable waste,4987.304,2020-04-13 00:00:00+02:00,0.009459417170749183
Non-renewable waste,4783.3695,2020-04-14 00:00:00+02:00,0.008611465823807968
Non-renewable waste,4589.212,2020-04-15 00:00:00+02:00,0.007393166629235354
Non-renewable waste,4398.0815,2020-04-16 00:00:00+02:00,0.006965922373079216
Non-renewable waste,4173.175,2020-04-17 00:00:00+02:00,0.007029915259921496
Non-renewable waste,4226.7945,2020-04-18 00:00:00+02:00,0.007889198205994591
Non-renewable waste,4533.2915,2020-04-19 00:00:00+02:00,0.008480684957322009
Non-renewable waste,4347.865,2020-04-20 00:00:00+02:00,0.007382060238982742
Non-renewable waste,4291.1855,2020-04-21 00:00:00+02:00,0.006778008832091886
Non-renewable waste,4367.463,2020-04-22 00:00:00+02:00,0.006949601505280368
Non-renewable waste,4516.6405,2020-04-23 00:00:00+02:00,0.0076951570312826754
Non-renewable waste,4694.7615,2020-04-24 00:00:00+02:00,0.007885443824645625
Non-renewable waste,4799.249,2020-04-25 00:00:00+02:00,0.009255722230804923
Non-renewable waste,4686.766,2020-04-26 00:00:00+02:00,0.008765647150431145
Non-renewable waste,4700.281,2020-04-27 00:00:00+02:00,0.00788003406291481
Non-renewable waste,4672.368,2020-04-28 00:00:00+02:00,0.007289006890501845
Non-renewable waste,4792.79,2020-04-29 00:00:00+02:00,0.007107606669719171
